관할서명,서센터명,화재구분,접수일시,상황종료일시
조치원소방서,조치원119안전센터,기타화재,2018-08-06 3:40,2018-08-06 6:35
조치원소방서,연서119안전센터,기타화재,2019-09-08 10:32,2019-09-08 23:59
조치원소방서,조치원119안전센터,기타화재,2018-08-01 2:01,2018-08-01 10:22
세종소방서,한솔119안전센터,일반화재(차량),2018-08-02 16:25,2018-08-02 22:21
세종소방서,한솔119안전센터,일반화재(차량),2018-08-02 16:25,2018-08-02 16:46
조치원소방서,부강119안전센터,일반화재(차량),2018-07-27 23:41,2018-07-29 8:54
조치원소방서,부강119안전센터,기타화재,2018-07-28 8:31,2018-07-30 8:46
세종소방서,한솔119안전센터,기타화재,2017-10-19 11:32,2017-10-19 11:45
조치원소방서,부강119안전센터,기타화재,2017-09-23 10:36,2017-09-24 8:03
세종소방서,보람119안전센터,일반화재(주택),2017-09-30 1:04,2017-09-30 9:00
조치원소방서,부강119안전센터,일반화재(주택),2017-09-23 14:17,2017-09-25 10:48
조치원소방서,조치원119안전센터,기타화재,2017-09-23 19:38,2017-09-25 10:49
조치원소방서,조치원119안전센터,기타화재,2017-09-23 19:52,2017-09-27 14:47
조치원소방서,조치원119안전센터,기타화재,2017-09-23 19:54,2017-09-27 14:47
조치원소방서,부강119안전센터,대형화재,2017-09-24 1:30,2017-09-25 10:49
조치원소방서,조치원119안전센터,일반화재(주택),2017-10-08 19:50,2017-10-09 11:57
세종소방서,보람119안전센터,일반화재(주택),2017-10-11 22:18,2017-10-12 8:44
세종소방서,아름119안전센터,고층화재,2017-10-12 2:36,2017-10-12 8:44
조치원소방서,부강119안전센터,일반화재(주택),2017-10-02 15:17,2017-10-02 19:40
세종소방서,보람119안전센터,일반화재(주택),2017-10-11 11:32,2017-10-12 0:57
조치원소방서,전의119안전센터,일반화재(주택),2017-10-14 0:17,2017-10-14 9:26
조치원소방서,조치원119안전센터,기타화재,2017-10-23 5:38,2017-10-23 9:33
조치원소방서,연서119안전센터,기타화재,2017-09-28 18:08,2017-09-28 22:09
조치원소방서,조치원119안전센터,기타화재,2017-10-06 14:13,2017-10-06 21:03
조치원소방서,연서119안전센터,기타화재,2018-01-09 2:49,2018-01-09 8:49
세종소방서,한솔119안전센터,기타화재,2018-01-24 7:36,2018-01-25 0:00
세종소방서,보람119안전센터,기타화재,2018-01-26 12:44,2018-01-27 3:20
세종소방서,한솔119안전센터,기타화재,2018-01-03 14:38,2018-01-04 12:19
세종소방서,한솔119안전센터,일반화재(주택),2018-01-19 9:20,2018-01-19 17:13
세종소방서,아름119안전센터,기타화재,2018-01-04 19:04,2018-01-04 22:36
세종소방서,보람119안전센터,고층화재,2018-01-14 12:41,2018-01-15 10:27
조치원소방서,조치원119안전센터,기타화재,2018-01-28 1:04,2018-01-28 7:35
세종소방서,보람119안전센터,일반화재(차량),2018-01-05 9:37,2018-01-06 14:55
세종소방서,보람119안전센터,기타화재,2017-12-30 11:46,2017-12-31 22:32
조치원소방서,조치원119안전센터,일반화재(주택),2018-01-21 18:28,2018-01-22 13:09
조치원소방서,전의119안전센터,기타화재,2017-12-31 10:20,2017-12-31 15:46
조치원소방서,연서119안전센터,기타화재,2019-12-09 18:31,2019-12-10 11:06
조치원소방서,연서119안전센터,기타화재,2019-12-24 8:05,2019-12-24 22:21
세종소방서,한솔119안전센터,기타화재,2019-12-06 21:59,2019-12-07 9:01
조치원소방서,조치원119안전센터,기타화재,2019-12-10 19:37,2019-12-12 8:43
조치원소방서,조치원119안전센터,기타화재,2019-12-07 23:42,2019-12-09 9:44
세종소방서,장군119안전센터,기타화재,2019-12-21 9:18,2019-12-22 10:48
세종소방서,한솔119안전센터,기타화재,2019-12-08 18:58,2019-12-09 9:44
세종소방서,한솔119안전센터,기타화재,2019-12-12 14:31,2019-12-13 1:52
세종소방서,보람119안전센터,기타화재,2019-12-25 10:29,2019-12-26 17:41
조치원소방서,조치원119안전센터,기타화재,2019-12-19 14:16,2019-12-19 14:50
세종소방서,아름119안전센터,기타화재,2019-11-30 16:27,2019-12-01 8:55
조치원소방서,전의119안전센터,일반화재(주택),2019-12-04 12:06,2019-12-04 19:46
조치원소방서,전의119안전센터,기타화재,2019-12-03 19:39,2019-12-04 18:48
세종소방서,보람119안전센터,기타화재,2019-12-03 21:04,2019-12-04 18:48
조치원소방서,조치원119안전센터,일반화재(주택),2019-12-13 21:43,2019-12-16 8:58
조치원소방서,연서119안전센터,기타화재,2019-08-20 1:08,2019-08-21 18:02
세종소방서,보람119안전센터,기타화재,2019-08-23 4:41,2019-08-23 21:30
세종소방서,보람119안전센터,기타화재,2019-11-29 15:40,2019-11-29 15:42
조치원소방서,연서119안전센터,기타화재,2017-11-02 17:31,2017-11-03 8:57
조치원소방서,연서119안전센터,일반화재(주택),2019-10-30 3:42,2019-10-31 9:29
세종소방서,한솔119안전센터,기타화재,2019-11-29 17:53,2019-11-30 8:00
조치원소방서,연서119안전센터,일반화재(주택),2017-11-03 15:18,2017-11-03 21:56
조치원소방서,조치원119안전센터,기타화재,2019-10-31 8:56,2019-10-31 16:46
세종소방서,보람119안전센터,기타화재,2019-11-01 0:35,2019-11-01 0:52
조치원소방서,조치원119안전센터,기타화재,2017-11-05 17:26,2017-11-06 11:10
조치원소방서,부강119안전센터,기타화재,2017-10-10 12:45,2017-10-10 21:03
조치원소방서,조치원119안전센터,기타화재,2017-10-28 17:19,2017-10-28 22:29
세종소방서,한솔119안전센터,기타화재,2019-11-01 8:30,2019-11-01 17:22
조치원소방서,연서119안전센터,기타화재,2017-10-10 19:50,2017-10-10 21:03
조치원소방서,부강119안전센터,기타화재,2017-10-29 12:48,2017-10-29 23:12
조치원소방서,연서119안전센터,일반화재(주택),2019-04-29 9:15,2019-04-29 18:19
조치원소방서,연서119안전센터,기타화재,2019-05-15 7:32,2019-05-15 9:01
조치원소방서,전의119안전센터,기타화재,2019-05-17 9:56,2019-05-17 17:06
조치원소방서,전의119안전센터,대형화재,2018-07-24 13:29,2018-07-25 13:12
세종소방서,보람119안전센터,일반화재(차량),2018-07-24 18:30,2018-07-25 7:43
세종소방서,보람119안전센터,일반화재(차량),2018-07-25 5:04,2018-07-25 13:12
조치원소방서,조치원119안전센터,기타화재,2019-05-05 19:34,2019-05-06 0:07
세종소방서,보람119안전센터,일반화재(주택),2017-11-28 2:35,2017-11-28 12:04
조치원소방서,조치원119안전센터,일반화재(차량),2019-01-04 20:18,2019-01-05 9:51
조치원소방서,부강119안전센터,기타화재,2019-01-03 13:58,2019-01-03 19:50
세종소방서,보람119안전센터,산불,2017-11-15 22:10,2017-11-16 14:25
조치원소방서,조치원119안전센터,기타화재,2017-11-22 16:27,2017-11-22 19:14
세종소방서,보람119안전센터,기타화재,2017-11-23 8:44,2017-11-23 11:11
세종소방서,한솔119안전센터,일반화재(차량),2019-01-07 13:07,2019-01-07 22:37
조치원소방서,조치원119안전센터,기타화재,2017-11-09 19:06,2017-11-10 3:36
세종소방서,아름119안전센터,기타화재,2019-01-09 11:10,2019-01-10 8:28
세종소방서,아름119안전센터,기타화재,2019-01-09 11:40,2019-01-10 8:28
세종소방서,한솔119안전센터,대형화재,2017-11-24 10:14,2017-11-27 9:12
세종소방서,한솔119안전센터,일반화재(주택),2017-11-18 0:47,2017-11-18 20:05
세종소방서,보람119안전센터,일반화재(차량),2017-11-18 12:46,2017-11-18 20:06
조치원소방서,부강119안전센터,기타화재,2017-11-18 18:54,2017-11-19 18:54
세종소방서,한솔119안전센터,기타화재,2017-11-19 8:42,2017-11-19 18:54
조치원소방서,조치원119안전센터,기타화재,2018-03-29 5:14,2018-03-29 11:22
조치원소방서,부강119안전센터,기타화재,2019-01-01 10:29,2019-01-02 2:56
조치원소방서,전의119안전센터,기타화재,2019-01-01 13:48,2019-01-02 9:13
조치원소방서,전의119안전센터,산불,2018-04-08 14:33,2018-04-09 9:27
조치원소방서,부강119안전센터,일반화재(주택),2018-04-08 17:30,2018-04-09 9:27
세종소방서,보람119안전센터,일반화재(차량),2019-03-09 7:16,2019-03-09 20:43
세종소방서,한솔119안전센터,기타화재,2019-03-09 15:56,2019-03-09 22:01
조치원소방서,부강119안전센터,기타화재,2018-04-13 11:27,2018-04-14 4:05
조치원소방서,전의119안전센터,기타화재,2018-04-14 8:39,2018-04-15 8:42
세종소방서,보람119안전센터,일반화재(차량),2018-06-04 13:50,2018-06-04 19:59
조치원소방서,조치원119안전센터,고층화재,2018-04-15 17:54,2018-04-16 13:09
세종소방서,한솔119안전센터,일반화재(차량),2018-06-05 8:18,2018-06-05 20:59
세종소방서,한솔119안전센터,일반화재(차량),2018-04-15 23:55,2018-04-16 23:33
세종소방서,한솔119안전센터,기타화재,2018-04-22 12:34,2018-04-23 0:27
조치원소방서,연서119안전센터,기타화재,2018-06-05 22:35,2018-06-06 3:39
조치원소방서,조치원119안전센터,일반화재(주택),2018-11-20 23:39,2018-11-21 12:17
세종소방서,한솔119안전센터,기타화재,2019-03-11 21:36,2019-03-12 5:50
조치원소방서,조치원119안전센터,일반화재(주택),2018-04-05 3:46,2018-04-06 17:38
세종소방서,보람119안전센터,기타화재,2019-03-07 4:15,2019-03-08 16:14
조치원소방서,조치원119안전센터,기타화재,2018-05-31 14:48,2018-06-01 9:40
조치원소방서,연서119안전센터,산불,2018-04-10 12:16,2018-04-10 23:10
조치원소방서,조치원119안전센터,산불,2019-03-08 13:03,2019-03-08 19:36
세종소방서,한솔119안전센터,기타화재,2018-04-06 20:33,2018-04-07 22:39
조치원소방서,전의119안전센터,대형화재,2018-06-01 14:37,2018-06-02 6:47
조치원소방서,연서119안전센터,기타화재,2018-04-08 6:03,2018-04-09 9:27
세종소방서,한솔119안전센터,기타화재,2018-07-14 15:19,2018-07-15 7:29
세종소방서,한솔119안전센터,기타화재,2018-07-21 15:38,2018-07-21 19:04
세종소방서,보람119안전센터,기타화재,2018-07-08 17:03,2018-07-09 15:05
조치원소방서,부강119안전센터,기타화재,2018-07-22 14:02,2018-07-23 2:00
세종소방서,한솔119안전센터,기타화재,2018-07-18 19:37,2018-07-19 0:04
세종소방서,보람119안전센터,기타화재,2018-07-19 13:19,2018-07-19 17:50
조치원소방서,조치원119안전센터,기타화재,2018-07-02 12:01,2018-07-03 8:19
조치원소방서,부강119안전센터,대형화재,2018-04-16 11:01,2018-04-16 23:33
조치원소방서,전의119안전센터,일반화재(차량),2018-04-19 13:14,2018-04-20 9:06
조치원소방서,조치원119안전센터,기타화재,2018-07-19 15:34,2018-07-20 1:51
조치원소방서,연서119안전센터,기타화재,2018-07-19 16:30,2018-07-19 20:34
조치원소방서,연서119안전센터,기타화재,2018-07-22 18:28,2018-07-23 2:00
조치원소방서,연서119안전센터,기타화재,2018-07-22 18:50,2018-07-23 1:57
세종소방서,보람119안전센터,일반화재(차량),2018-07-04 4:50,2018-07-06 17:49
조치원소방서,부강119안전센터,일반화재(차량),2018-07-12 9:16,2018-07-12 22:35
조치원소방서,조치원119안전센터,기타화재,2018-06-28 6:54,2018-06-29 18:11
조치원소방서,부강119안전센터,일반화재(차량),2018-07-06 6:31,2018-07-06 17:50
세종소방서,한솔119안전센터,일반화재(차량),2018-05-14 14:48,2018-05-14 19:43
세종소방서,보람119안전센터,고층화재,2018-05-17 15:53,2018-05-18 8:33
조치원소방서,조치원119안전센터,기타화재,2018-05-06 22:09,2018-05-07 18:44
세종소방서,한솔119안전센터,기타화재,2018-04-30 11:36,2018-05-01 8:01
조치원소방서,부강119안전센터,기타화재,2018-04-30 23:46,2018-05-01 0:29
세종소방서,아름119안전센터,고층화재,2018-05-21 0:04,2018-05-21 13:18
세종소방서,보람119안전센터,일반화재(차량),2018-05-22 19:46,2018-05-23 7:50
조치원소방서,조치원119안전센터,일반화재(차량),2018-05-20 7:20,2018-05-20 19:44
조치원소방서,조치원119안전센터,기타화재,2018-05-11 14:02,2018-05-12 3:01
조치원소방서,조치원119안전센터,고층화재,2018-04-28 19:23,2018-04-29 3:20
조치원소방서,조치원119안전센터,기타화재,2018-05-05 21:35,2018-05-06 8:58
세종소방서,보람119안전센터,기타화재,2019-07-03 22:23,2019-07-04 8:53
조치원소방서,조치원119안전센터,일반화재(주택),2019-07-07 22:36,2019-07-08 5:34
세종소방서,한솔119안전센터,기타화재,2019-06-22 14:51,2019-06-23 1:07
조치원소방서,전의119안전센터,기타화재,2019-07-08 3:17,2019-07-08 18:18
조치원소방서,연서119안전센터,기타화재,2019-07-15 10:23,2019-07-16 10:33
조치원소방서,부강119안전센터,대형화재,2019-06-23 18:40,2019-06-24 7:45
조치원소방서,조치원119안전센터,기타화재,2019-07-05 13:04,2019-07-05 14:51
세종소방서,보람119안전센터,기타화재,2019-07-15 22:51,2019-07-16 10:34
조치원소방서,연서119안전센터,기타화재,2019-06-24 13:04,2019-06-25 8:57
세종소방서,아름119안전센터,기타화재,2019-07-17 2:00,2019-07-17 12:01
세종소방서,보람119안전센터,산불,2019-07-06 11:35,2019-07-07 8:19
세종소방서,보람119안전센터,기타화재,2019-07-06 11:51,2019-07-07 9:03
조치원소방서,부강119안전센터,기타화재,2019-07-06 16:53,2019-07-07 3:41
조치원소방서,부강119안전센터,기타화재,2019-06-25 16:02,2019-06-26 9:03
조치원소방서,전의119안전센터,대형화재,2019-06-25 19:42,2019-06-26 9:04
조치원소방서,연서119안전센터,일반화재(주택),2019-07-07 14:21,2019-07-07 23:05
조치원소방서,연서119안전센터,기타화재,2019-06-29 19:54,2019-07-01 16:14
세종소방서,한솔119안전센터,기타화재,2019-07-02 15:58,2019-07-03 8:54
세종소방서,한솔119안전센터,기타화재,2019-07-13 1:04,2019-07-13 10:24
세종소방서,보람119안전센터,기타화재,2019-07-13 13:25,2019-07-13 18:03
세종소방서,아름119안전센터,일반화재(차량),2019-07-03 17:10,2019-07-03 21:25
세종소방서,보람119안전센터,일반화재(차량),2018-12-01 10:43,2018-12-01 22:46
세종소방서,한솔119안전센터,기타화재,2019-02-28 21:34,2019-03-01 9:57
조치원소방서,전의119안전센터,일반화재(주택),2018-12-07 22:20,2018-12-08 8:58
조치원소방서,조치원119안전센터,기타화재,2018-12-08 15:16,2018-12-09 1:29
조치원소방서,연서119안전센터,기타화재,2019-03-05 14:30,2019-03-06 18:25
세종소방서,아름119안전센터,기타화재,2018-12-16 16:46,2018-12-17 7:32
세종소방서,아름119안전센터,기타화재,2019-03-04 8:03,2019-03-04 18:45
조치원소방서,부강119안전센터,일반화재(주택),2018-12-03 12:58,2018-12-04 10:51
조치원소방서,연서119안전센터,기타화재,2019-03-06 14:47,2019-03-06 15:23
세종소방서,한솔119안전센터,기타화재,2019-03-02 12:33,2019-03-02 19:26
세종소방서,한솔119안전센터,기타화재,2018-12-04 13:48,2018-12-05 0:03
세종소방서,아름119안전센터,일반화재(주택),2019-03-04 12:56,2019-03-04 18:45
조치원소방서,전의119안전센터,기타화재,2017-12-13 16:08,2017-12-15 11:31
세종소방서,아름119안전센터,기타화재,2018-12-18 21:24,2018-12-19 21:19
세종소방서,한솔119안전센터,기타화재,2018-12-05 16:29,2018-12-05 18:31
세종소방서,한솔119안전센터,일반화재(주택),2018-12-19 20:43,2018-12-20 8:59
조치원소방서,부강119안전센터,기타화재,2019-03-03 16:50,2019-03-04 8:26
조치원소방서,전의119안전센터,일반화재(주택),2018-12-13 5:12,2018-12-13 16:50
조치원소방서,전의119안전센터,기타화재,2018-11-29 17:35,2018-11-29 18:21
세종소방서,보람119안전센터,기타화재,2018-11-29 1:59,2018-11-29 23:04
조치원소방서,부강119안전센터,산불,2019-01-12 14:53,2019-01-13 10:33
세종소방서,보람119안전센터,고층화재,2019-01-12 17:12,2019-01-13 10:33
세종소방서,보람119안전센터,기타화재,2018-10-22 13:42,2018-10-23 8:45
조치원소방서,연서119안전센터,기타화재,2018-10-22 23:53,2018-10-23 14:03
세종소방서,아름119안전센터,일반화재(주택),2019-01-13 14:18,2019-01-14 10:27
조치원소방서,부강119안전센터,기타화재,2018-10-17 11:26,2018-10-18 7:55
세종소방서,보람119안전센터,기타화재,2019-01-17 2:04,2019-01-17 9:04
조치원소방서,조치원119안전센터,기타화재,2018-10-18 15:25,2018-10-19 0:43
세종소방서,보람119안전센터,기타화재,2018-10-25 19:07,2018-10-25 19:09
조치원소방서,부강119안전센터,기타화재,2019-01-09 14:40,2019-01-10 8:33
조치원소방서,연서119안전센터,일반화재(차량),2018-10-19 18:53,2018-10-20 10:44
조치원소방서,연서119안전센터,일반화재(주택),2019-01-10 7:35,2019-01-10 17:59
조치원소방서,연서119안전센터,일반화재(주택),2018-10-13 22:32,2018-10-14 12:47
조치원소방서,전의119안전센터,기타화재,2018-10-20 19:45,2018-10-21 8:58
조치원소방서,조치원119안전센터,기타화재,2018-10-28 18:57,2018-10-29 5:35
조치원소방서,연서119안전센터,일반화재(주택),2018-10-29 5:40,2018-10-31 19:41
세종소방서,한솔119안전센터,기타화재,2018-10-21 20:22,2018-10-22 9:28
세종소방서,보람119안전센터,산불,2019-02-26 14:28,2019-02-27 8:47
세종소방서,한솔119안전센터,대형화재,2018-08-18 23:42,2018-08-19 15:46
조치원소방서,연서119안전센터,기타화재,2018-08-24 17:26,2018-08-25 18:29
세종소방서,아름119안전센터,기타화재,2018-08-19 14:26,2018-08-19 18:17
조치원소방서,조치원119안전센터,기타화재,2018-08-13 22:24,2018-08-15 3:18
조치원소방서,연서119안전센터,산불,2018-08-14 17:11,2018-08-15 3:18
세종소방서,보람119안전센터,일반화재(차량),2018-08-26 14:17,2018-08-27 8:51
조치원소방서,연서119안전센터,기타화재,2018-08-26 15:28,2018-08-27 8:51
조치원소방서,부강119안전센터,기타화재,2018-08-20 18:57,2018-08-21 8:32
세종소방서,한솔119안전센터,일반화재(차량),2018-08-21 3:10,2018-08-21 12:27
세종소방서,보람119안전센터,기타화재,2018-08-09 16:40,2018-08-09 20:49
조치원소방서,조치원119안전센터,기타화재,2018-08-15 15:49,2018-08-15 23:41
조치원소방서,전의119안전센터,기타화재,2018-08-16 10:19,2018-08-17 8:50
세종소방서,보람119안전센터,일반화재(차량),2018-08-22 7:44,2018-08-22 10:46
조치원소방서,연서119안전센터,산불,2018-08-22 12:27,2018-08-22 18:04
조치원소방서,연서119안전센터,기타화재,2018-08-10 20:54,2018-08-11 20:49
조치원소방서,연서119안전센터,기타화재,2019-02-26 19:43,2019-02-27 9:51
조치원소방서,전의119안전센터,기타화재,2018-08-17 11:39,2018-08-18 8:48
조치원소방서,연서119안전센터,기타화재,2018-08-22 23:06,2018-08-23 10:04
조치원소방서,부강119안전센터,기타화재,2019-02-27 6:28,2019-02-27 9:51
조치원소방서,연서119안전센터,일반화재(차량),2018-08-11 19:43,2018-08-12 17:53
세종소방서,아름119안전센터,기타화재,2018-08-17 13:38,2018-08-18 8:48
세종소방서,아름119안전센터,기타화재,2018-08-17 13:38,2018-08-17 13:40
조치원소방서,연서119안전센터,기타화재,2018-08-17 18:44,2018-08-18 8:48
조치원소방서,부강119안전센터,일반화재(차량),2018-10-31 18:37,2018-11-01 15:38
조치원소방서,조치원119안전센터,일반화재(주택),2018-11-09 22:15,2018-11-10 8:49
세종소방서,한솔119안전센터,기타화재,2018-11-11 13:20,2018-11-12 4:06
조치원소방서,부강119안전센터,일반화재(주택),2018-11-02 18:55,2018-11-02 23:37
조치원소방서,조치원119안전센터,일반화재(주택),2018-11-02 20:04,2018-11-03 7:36
세종소방서,한솔119안전센터,기타화재,2019-02-12 23:54,2019-02-13 1:24
조치원소방서,연서119안전센터,일반화재(주택),2019-02-13 1:14,2019-02-13 10:19
세종소방서,보람119안전센터,기타화재,2018-11-12 11:17,2018-11-12 19:55
조치원소방서,연서119안전센터,산불,2019-02-13 17:54,2019-02-14 13:15
조치원소방서,전의119안전센터,일반화재(주택),2019-02-06 16:51,2019-02-07 9:20
조치원소방서,연서119안전센터,기타화재,2019-01-30 13:39,2019-01-30 20:23
세종소방서,아름119안전센터,일반화재(주택),2019-01-30 16:36,2019-01-31 12:35
조치원소방서,전의119안전센터,일반화재(주택),2018-11-14 16:57,2018-11-15 10:33
세종소방서,아름119안전센터,일반화재(주택),2018-11-06 9:32,2018-11-06 18:06
조치원소방서,연서119안전센터,일반화재(차량),2019-02-09 17:31,2019-02-10 0:14
세종소방서,보람119안전센터,기타화재,2019-02-01 8:15,2019-02-02 3:04
조치원소방서,연서119안전센터,기타화재,2019-04-21 15:11,2019-04-22 9:20
세종소방서,보람119안전센터,기타화재,2019-06-20 19:40,2019-06-20 23:30
조치원소방서,조치원119안전센터,기타화재,2019-02-18 22:47,2019-02-19 8:15
조치원소방서,조치원119안전센터,기타화재,2019-01-27 23:13,2019-01-28 20:45
조치원소방서,조치원119안전센터,기타화재,2019-01-28 11:24,2019-01-28 23:41
세종소방서,한솔119안전센터,기타화재,2019-04-23 16:35,2019-04-23 23:30
조치원소방서,조치원119안전센터,기타화재,2019-02-22 5:48,2019-02-22 20:26
세종소방서,아름119안전센터,산불,2019-06-06 13:02,2019-06-06 17:40
세종소방서,한솔119안전센터,기타화재,2018-11-23 19:43,2018-11-24 10:42
조치원소방서,전의119안전센터,대형화재,2019-05-31 7:03,2019-06-01 8:48
세종소방서,한솔119안전센터,기타화재,2018-11-19 8:00,2018-11-19 16:43
세종소방서,보람119안전센터,대형화재,2019-06-02 13:30,2019-06-03 14:15
세종소방서,한솔119안전센터,기타화재,2019-06-11 20:46,2019-06-12 20:22
조치원소방서,연서119안전센터,대형화재,2019-06-04 2:21,2019-06-04 12:29
세종소방서,보람119안전센터,기타화재,2018-11-22 18:05,2018-11-23 8:25
조치원소방서,전의119안전센터,기타화재,2019-05-24 18:33,2019-05-24 23:24
세종소방서,아름119안전센터,산불,2019-03-17 15:40,2019-03-18 7:37
세종소방서,보람119안전센터,일반화재(주택),2019-03-24 15:31,2019-03-25 0:30
조치원소방서,연서119안전센터,산불,2019-03-13 12:24,2019-03-14 8:18
세종소방서,한솔119안전센터,일반화재(차량),2019-03-25 19:26,2019-03-25 23:41
세종소방서,한솔119안전센터,고층화재,2019-07-29 19:04,2019-07-30 22:14
세종소방서,아름119안전센터,기타화재,2019-07-25 20:37,2019-07-25 21:59
조치원소방서,조치원119안전센터,기타화재,2019-03-14 2:15,2019-03-14 2:30
조치원소방서,연서119안전센터,산불,2019-03-18 15:35,2019-03-19 7:49
세종소방서,보람119안전센터,일반화재(주택),2019-03-18 17:19,2019-03-19 7:50
조치원소방서,부강119안전센터,산불,2019-03-19 13:18,2019-03-20 8:50
조치원소방서,전의119안전센터,산불,2019-03-15 13:44,2019-03-16 8:58
세종소방서,아름119안전센터,일반화재(차량),2019-07-27 5:31,2019-07-28 9:03
세종소방서,보람119안전센터,일반화재(차량),2018-06-15 5:54,2018-06-15 11:46
세종소방서,한솔119안전센터,산불,2018-06-25 16:40,2018-06-25 16:42
조치원소방서,연서119안전센터,산불,2018-06-25 16:45,2018-06-25 16:48
조치원소방서,전의119안전센터,기타화재,2018-06-25 18:32,2018-06-26 10:32
조치원소방서,전의119안전센터,일반화재(주택),2018-09-19 3:14,2018-09-19 18:41
세종소방서,한솔119안전센터,기타화재,2018-06-26 13:16,2018-07-06 17:50
세종소방서,한솔119안전센터,기타화재,2018-06-26 13:16,2018-07-02 13:40
세종소방서,보람119안전센터,기타화재,2019-01-22 13:40,2019-01-25 17:31
세종소방서,한솔119안전센터,기타화재,2018-06-19 19:58,2018-06-20 9:22
조치원소방서,전의119안전센터,기타화재,2018-09-24 9:07,2018-09-25 8:46
조치원소방서,연서119안전센터,기타화재,2019-01-23 13:33,2019-01-24 7:13
세종소방서,한솔119안전센터,산불,2018-06-21 11:26,2018-06-22 10:01
조치원소방서,부강119안전센터,기타화재,2018-06-21 18:53,2018-06-21 18:59
조치원소방서,연서119안전센터,기타화재,2018-09-23 8:33,2018-09-23 17:41
조치원소방서,연서119안전센터,기타화재,2018-09-26 19:47,2018-09-27 12:55
조치원소방서,연서119안전센터,기타화재,2018-06-23 14:57,2018-06-23 17:50
조치원소방서,전의119안전센터,대형화재,2018-06-16 15:28,2018-06-17 16:23
세종소방서,아름119안전센터,기타화재,2018-06-23 16:46,2018-06-24 23:07
세종소방서,한솔119안전센터,산불,2018-06-16 20:32,2018-06-17 16:23
조치원소방서,부강119안전센터,기타화재,2018-06-24 10:57,2018-06-24 23:07
세종소방서,보람119안전센터,기타화재,2018-06-24 15:47,2018-06-24 23:07
조치원소방서,연서119안전센터,기타화재,2018-06-24 16:57,2018-06-24 23:07
조치원소방서,부강119안전센터,기타화재,2019-01-20 13:34,2019-01-21 9:06
세종소방서,보람119안전센터,기타화재,2018-06-14 10:55,2018-06-14 13:36
조치원소방서,조치원119안전센터,기타화재,2018-06-25 11:40,2018-06-26 0:40
조치원소방서,부강119안전센터,기타화재,2018-06-25 14:06,2018-06-26 10:30
조치원소방서,부강119안전센터,기타화재,2018-02-16 14:22,2018-02-17 9:25
세종소방서,한솔119안전센터,기타화재,2018-02-23 5:05,2018-02-23 11:14
세종소방서,한솔119안전센터,기타화재,2018-03-01 18:43,2018-03-02 16:32
조치원소방서,전의119안전센터,기타화재,2018-02-23 10:51,2018-02-24 13:40
조치원소방서,전의119안전센터,기타화재,2018-02-23 12:50,2018-02-24 13:42
조치원소방서,연서119안전센터,기타화재,2018-02-23 13:20,2018-02-25 17:35
세종소방서,보람119안전센터,산불,2018-02-10 13:43,2018-02-11 15:02
세종소방서,한솔119안전센터,기타화재,2018-02-10 16:25,2018-02-10 16:35
세종소방서,한솔119안전센터,일반화재(차량),2018-02-10 16:30,2018-02-11 15:02
조치원소방서,부강119안전센터,기타화재,2018-02-11 0:51,2018-02-11 15:06
조치원소방서,조치원119안전센터,기타화재,2018-02-11 4:50,2018-02-11 8:45
조치원소방서,부강119안전센터,기타화재,2018-02-25 7:10,2018-02-25 17:35
조치원소방서,전의119안전센터,기타화재,2018-02-19 19:36,2018-02-20 9:32
세종소방서,보람119안전센터,산불,2018-02-26 13:12,2018-02-26 19:20
조치원소방서,부강119안전센터,기타화재,2018-02-26 13:12,2018-02-26 19:19
조치원소방서,전의119안전센터,산불,2018-03-03 15:02,2018-03-04 10:55
세종소방서,한솔119안전센터,기타화재,2018-02-20 17:50,2018-02-21 7:31
조치원소방서,연서119안전센터,일반화재(차량),2018-02-26 21:54,2018-02-28 7:20
세종소방서,보람119안전센터,일반화재(차량),2018-02-14 7:07,2018-02-14 9:49
세종소방서,한솔119안전센터,고층화재,2018-03-07 11:38,2018-03-08 9:28
세종소방서,보람119안전센터,기타화재,2018-02-14 11:44,2018-02-15 12:58
조치원소방서,연서119안전센터,산불,2018-02-21 13:12,2018-02-22 8:53
세종소방서,한솔119안전센터,고층화재,2018-03-04 3:52,2018-03-04 10:55
세종소방서,아름119안전센터,기타화재,2018-03-05 23:04,2018-03-06 11:23
조치원소방서,전의119안전센터,일반화재(차량),2018-02-22 4:10,2018-02-22 8:53
세종소방서,보람119안전센터,기타화재,2018-02-15 15:06,2018-02-15 15:11
세종소방서,보람119안전센터,산불,2018-02-15 17:16,2018-02-16 12:49
조치원소방서,조치원119안전센터,기타화재,2018-02-22 16:03,2018-02-23 9:07
세종소방서,한솔119안전센터,산불,2018-03-14 10:45,2018-03-14 15:17
조치원소방서,연서119안전센터,일반화재(차량),2018-03-14 12:08,2018-03-14 22:40
세종소방서,한솔119안전센터,고층화재,2018-03-20 15:25,2018-03-21 10:06
조치원소방서,조치원119안전센터,일반화재(차량),2018-03-21 23:07,2018-03-22 19:59
세종소방서,보람119안전센터,일반화재(주택),2018-03-21 8:34,2018-03-21 22:20
세종소방서,한솔119안전센터,일반화재(주택),2018-10-09 6:54,2018-10-09 15:25
세종소방서,한솔119안전센터,일반화재(주택),2018-10-11 6:37,2018-10-11 17:39
